"Data Source: Data Downloads Tools in the Climate Toolbox (https://climatetoolbox.org/tool/data-download)"
Download Date: 10/18/2021

Product: Future Climate Projections (Daily) - MACAv2-METDATA(https://climate.northwestknowledge.net/MACA/) 
"Location (Lat/Lon of 4-km Grid Cell Center): 47.4794 North,-120.9806 East" 
Variable List: 
tasmax: Max Daily Temperature from GFDL-ESM2M (USA) RCP 4.5 (2006-2099)
tasmin: Min Daily Temperature from GFDL-ESM2M (USA) RCP 4.5 (2006-2099)
pr: Precipitation from GFDL-ESM2M (USA) RCP 4.5 (2006-2099)
********************************************************
Year,Month,Day,tasmax-GFDL-ESM2M(degC),tasmin-GFDL-ESM2M(degC),pr-GFDL-ESM2M(mm)
2086,5,30,14.05,2.12,0
2086,5,31,14.70,3.01,0
2086,6,1,15.05,4.38,0
2086,6,2,16.09,0.25,0
2086,6,3,16.59,3.35,0.28089
2086,6,4,16.39,0.24,0
2086,6,5,19.25,3.85,0
2086,6,6,19.02,5.76,0
2086,6,7,16.14,0.54,0
2086,6,8,19.13,2.78,0
2086,6,9,21.41,5.85,0.69585
2086,6,10,21.03,6.27,0
2086,6,11,22.39,6.97,0
2086,6,12,24.85,10.58,0
2086,6,13,24.65,10.47,0.35465
2086,6,14,21.69,8.30,0.67849
2086,6,15,17.75,4.53,0
2086,6,16,17.06,2.46,0
2086,6,17,13.23,-0.95,0
2086,6,18,13.48,-1.52,0
2086,6,19,13.65,2.52,3.26877
2086,6,20,11.47,2.68,3.32465
2086,6,21,13.88,-2.21,0
2086,6,22,14.19,4.33,0
2086,6,23,13.94,-1.61,0
2086,6,24,15.10,-0.97,0
2086,6,25,17.53,0.66,0
2086,6,26,23.29,6.48,0
2086,6,27,28.57,12.29,0
2086,6,28,28.95,13.02,0
2086,6,29,20.33,8.69,0
2086,6,30,24.42,9.05,0
2086,7,1,25.65,9.87,2.63462
2086,7,2,25.45,11.41,0
2086,7,3,24.00,8.45,0.93631
2086,7,4,22.71,8.06,1.64699
2086,7,5,22.05,8.02,13.52244
2086,7,6,17.19,6.48,2.81966
2086,7,7,17.44,8.12,0.32158
2086,7,8,21.42,7.32,1.63627
2086,7,9,22.92,9.39,1.64496
2086,7,10,22.00,8.11,2.69098
2086,7,11,20.57,7.09,1.65363
2086,7,12,23.82,8.01,0
2086,7,13,25.40,10.87,0
2086,7,14,25.23,9.63,0.6303
2086,7,15,22.89,7.91,0
2086,7,16,25.42,7.47,0
2086,7,17,27.90,12.31,0
2086,7,18,28.12,11.97,1.91905
2086,7,19,26.44,11.89,0.64859
2086,7,20,26.30,10.50,0
2086,7,21,27.25,8.07,0
2086,7,22,27.16,15.03,0
2086,7,23,24.15,12.76,0.37284
2086,7,24,24.43,10.79,0
2086,7,25,24.61,11.77,0
2086,7,26,23.87,10.04,1.54531
2086,7,27,18.00,7.54,2.23258
2086,7,28,22.26,6.72,0
2086,7,29,22.72,11.08,0
2086,7,30,19.84,7.03,3.22795
2086,7,31,16.20,4.37,0
2086,8,1,18.84,7.98,0.42293
2086,8,2,18.30,8.03,2.91369
2086,8,3,17.86,6.56,1.47209
2086,8,4,19.63,4.58,0
2086,8,5,20.80,3.94,0
2086,8,6,22.49,5.12,0
2086,8,7,24.33,7.82,0
2086,8,8,26.74,11.36,0
2086,8,9,30.68,13.75,0
2086,8,10,32.44,14.20,0
2086,8,11,32.87,15.77,0
2086,8,12,30.09,14.11,0
2086,8,13,29.18,13.67,0.31819
2086,8,14,28.31,13.57,0
2086,8,15,27.22,13.82,0
2086,8,16,27.06,13.40,0
2086,8,17,26.55,12.94,0
2086,8,18,27.29,12.91,0
2086,8,19,29.96,15.03,0
2086,8,20,30.02,17.50,0
2086,8,21,26.14,8.57,0.31091
2086,8,22,20.98,8.13,0
2086,8,23,20.41,7.56,0
2086,8,24,23.61,8.36,0
2086,8,25,25.78,9.77,0
2086,8,26,25.74,10.84,0
2086,8,27,23.34,6.87,0
2086,8,28,21.65,6.36,0.28009
2086,8,29,21.67,7.30,0
2086,8,30,21.75,7.56,0
2086,8,31,20.76,4.89,0
2086,9,1,17.40,3.08,0
2086,9,2,16.84,2.40,0
2086,9,3,19.08,3.98,0
2086,9,4,18.86,8.40,0.70576
2086,9,5,12.17,5.73,6.34077
2086,9,6,14.76,6.18,1.55851
2086,9,7,18.14,3.28,0.92224
2086,9,8,18.35,5.15,0
2086,9,9,16.31,4.00,1.48918
2086,9,10,11.00,2.35,9.70023
2086,9,11,11.25,5.41,5.48635
2086,9,12,10.62,3.40,4.27489
2086,9,13,10.12,3.97,0.55531
2086,9,14,12.65,5.95,2.53919
2086,9,15,11.52,3.83,3.83552
2086,9,16,9.74,1.00,0
2086,9,17,12.90,4.17,0.40343
2086,9,18,12.91,0.07,0
2086,9,19,12.90,-1.00,0
2086,9,20,12.50,0.56,0
2086,9,21,13.72,-0.88,0
2086,9,22,14.05,3.51,0.61132
2086,9,23,9.29,4.35,2.77108
2086,9,24,9.78,4.32,16.07761
2086,9,25,10.37,3.96,5.06545
2086,9,26,9.81,2.85,10.18071
2086,9,27,9.29,2.56,6.05071
2086,9,28,7.19,1.81,0
2086,9,29,7.10,-1.18,0.52548
2086,9,30,6.59,1.87,0.67923
2086,10,1,4.32,-0.15,6.90347
2086,10,2,4.46,0.87,9.88976
2086,10,3,4.62,0.09,13.11929
2086,10,4,6.70,3.41,52.89912
2086,10,5,6.10,2.02,6.16299
2086,10,6,5.85,2.40,10.11255
2086,10,7,5.86,-2.46,0
2086,10,8,10.57,-1.82,0
2086,10,9,12.38,3.80,0
2086,10,10,12.67,0.49,0
2086,10,11,15.29,5.50,0
2086,10,12,16.02,-0.60,0
2086,10,13,14.11,-0.83,0
2086,10,14,13.08,1.98,0
2086,10,15,13.43,2.87,0
2086,10,16,13.09,1.77,0
2086,10,17,13.74,-1.51,0
2086,10,18,12.52,3.63,0.60894
2086,10,19,6.53,-2.15,0
2086,10,20,8.36,-3.02,0
2086,10,21,9.25,3.27,0
2086,10,22,5.81,0.94,19.95239
2086,10,23,3.03,-2.78,38.40315
2086,10,24,2.24,-3.68,9.41361
2086,10,25,1.19,-3.09,9.35132
2086,10,26,4.03,-3.45,7.55585
2086,10,27,11.00,2.54,0
2086,10,28,9.80,0.85,0
2086,10,29,8.70,2.10,6.20018
2086,10,30,6.89,-0.17,25.30609
2086,10,31,1.80,-5.19,7.09296
2086,11,1,1.20,-3.78,29.41274
2086,11,2,1.65,-6.39,3.37041
2086,11,3,2.21,-3.04,0.33898
2086,11,4,4.10,-0.62,3.50264
2086,11,5,3.17,-6.72,0.65068
2086,11,6,1.28,-7.73,0
2086,11,7,3.83,-5.72,0
2086,11,8,3.68,-5.72,0
2086,11,9,4.20,-4.61,0
2086,11,10,5.65,-4.12,0
2086,11,11,4.49,-3.12,0.2946
2086,11,12,5.38,-0.76,0
2086,11,13,4.38,0.51,8.71415
2086,11,14,4.51,-4.63,0.85344
2086,11,15,2.25,-6.32,0
2086,11,16,3.40,-4.47,0
2086,11,17,3.18,-3.58,2.57561
2086,11,18,-0.27,-9.27,0
2086,11,19,0.27,-6.91,0
2086,11,20,1.15,-6.01,0.32537
2086,11,21,2.61,-3.09,4.62584
2086,11,22,-0.40,-8.45,61.47706
2086,11,23,3.43,-5.80,8.7764
2086,11,24,1.64,-6.02,0
2086,11,25,0.79,-3.55,29.77028
2086,11,26,1.69,-6.59,10.23334
2086,11,27,-3.23,-8.74,7.01495
2086,11,28,-2.74,-8.74,7.54403
2086,11,29,-2.57,-10.67,5.21947
2086,11,30,-1.79,-7.71,42.45292
2086,12,1,-2.90,-9.45,0
2086,12,2,3.39,-5.63,0
2086,12,3,6.10,1.42,5.86034
2086,12,4,6.09,0.96,0
2086,12,5,9.48,2.72,0
2086,12,6,8.76,2.73,3.17225
2086,12,7,3.10,-4.21,6.77908
2086,12,8,3.22,-4.83,10.59142
2086,12,9,4.44,0.01,52.68158
2086,12,10,5.48,-6.29,1.59839
2086,12,11,3.43,-6.11,39.52254
2086,12,12,6.59,-0.43,34.80108
2086,12,13,2.20,-5.70,3.04982
2086,12,14,-0.60,-6.45,1.59131
2086,12,15,-1.04,-4.99,22.18664
2086,12,16,1.89,-3.73,16.0271
2086,12,17,1.74,-6.77,31.51956
2086,12,18,-2.28,-7.29,2.45717
2086,12,19,-2.49,-8.15,0
2086,12,20,-3.02,-9.07,0.60434
2086,12,21,-5.77,-9.61,1.15019
2086,12,22,-1.63,-9.27,0
2086,12,23,-1.12,-6.99,6.13976
2086,12,24,-1.84,-7.29,0.90897
2086,12,25,-0.96,-7.01,0.3499
2086,12,26,-0.28,-4.48,3.58457
2086,12,27,-0.02,-3.33,0
2086,12,28,-0.44,-3.25,0.94112
2086,12,29,-0.81,-6.44,0.74473
2086,12,30,-1.24,-6.04,0
2086,12,31,-1.64,-6.37,0
2087,1,1,1.87,-2.77,0
2087,1,2,1.54,-5.49,0
2087,1,3,1.98,-5.02,0
2087,1,4,2.67,-2.30,10.07097
2087,1,5,1.83,-4.15,10.05487
2087,1,6,0.14,-6.06,4.56858
2087,1,7,5.83,-6.91,35.88226
2087,1,8,3.06,-6.53,10.00589
2087,1,9,-0.97,-4.45,3.59497
2087,1,10,-3.70,-8.87,17.55355
2087,1,11,-6.10,-8.48,49.46627
2087,1,12,-1.29,-9.90,1.96968
2087,1,13,-2.84,-7.04,3.45413
2087,1,14,-1.80,-8.86,13.17268
2087,1,15,-0.76,-10.04,9.39306
2087,1,16,-0.37,-9.11,17.11822
2087,1,17,-0.13,-5.96,21.17571
2087,1,18,-3.43,-7.21,25.86136
2087,1,19,-0.58,-11.49,2.47198
2087,1,20,-6.22,-12.33,0
2087,1,21,-8.14,-15.35,0
2087,1,22,-4.85,-13.92,2.89857
2087,1,23,-0.62,-11.63,8.44321
2087,1,24,0.09,-6.47,30.66401
2087,1,25,0.72,-4.91,21.79319
2087,1,26,-1.81,-4.57,20.91576
2087,1,27,-1.55,-4.95,18.96869
2087,1,28,-0.50,-5.91,10.70007
2087,1,29,1.06,-10.08,12.35625
2087,1,30,2.10,-3.13,57.18958
2087,1,31,2.27,-4.00,13.2478
2087,2,1,-0.37,-6.59,9.22814
2087,2,2,-0.71,-9.64,0.43281
2087,2,3,-0.93,-8.13,5.86426
2087,2,4,-3.20,-11.12,27.59217
2087,2,5,-0.89,-8.31,9.85926
2087,2,6,-2.79,-11.99,27.16794
2087,2,7,0.80,-4.57,3.7826
2087,2,8,-1.16,-7.50,40.33994
2087,2,9,-0.21,-6.52,37.40419
2087,2,10,-0.37,-8.64,0.51234
2087,2,11,1.43,-8.69,47.41656
2087,2,12,0.82,-6.28,51.1648
2087,2,13,-0.62,-7.96,3.59431
2087,2,14,-0.93,-8.88,3.0637
2087,2,15,-0.66,-11.32,0
2087,2,16,-1.00,-7.74,0
2087,2,17,-1.02,-9.21,0
2087,2,18,-2.77,-11.55,0
2087,2,19,-2.66,-11.46,0
2087,2,20,-2.76,-11.56,0
2087,2,21,-2.32,-11.49,0
2087,2,22,-1.96,-11.60,0
2087,2,23,-1.47,-11.15,0.48898
2087,2,24,-0.21,-7.90,5.81112
2087,2,25,0.85,-6.20,20.41199
2087,2,26,0.13,-6.17,23.63338
2087,2,27,-1.40,-8.20,11.98722
2087,2,28,-0.37,-7.31,12.38044
2087,3,1,1.93,-6.76,73.38089
2087,3,2,2.39,-6.74,12.32618
2087,3,3,0.29,-6.49,10.85902
2087,3,4,0.73,-5.59,18.59817
2087,3,5,0.83,-7.12,17.75281
2087,3,6,0.59,-5.93,4.62425
2087,3,7,0.64,-5.66,5.97268
2087,3,8,3.63,-6.83,13.09554
2087,3,9,4.24,-3.70,17.39672
2087,3,10,2.01,-5.65,0
2087,3,11,3.46,-6.39,0
2087,3,12,3.11,-4.08,8.11569
2087,3,13,3.05,-4.85,8.4727
2087,3,14,2.67,-6.12,2.25227
2087,3,15,1.84,-6.11,5.35874
2087,3,16,2.31,-5.45,0
2087,3,17,1.77,-6.14,31.4901
2087,3,18,0.88,-14.13,30.81625
2087,3,19,0.37,-6.59,2.69465
2087,3,20,-2.58,-11.40,0
2087,3,21,-3.82,-9.81,0
2087,3,22,-3.37,-10.84,0
2087,3,23,-3.24,-10.40,0
2087,3,24,-2.55,-13.44,0
2087,3,25,0.83,-8.89,0
2087,3,26,2.11,-5.48,2.88706
2087,3,27,1.97,-4.87,2.31983
2087,3,28,-1.75,-11.85,35.23391
2087,3,29,0.86,-7.51,11.05127
2087,3,30,0.43,-10.85,2.94712
2087,3,31,0.44,-7.94,0
2087,4,1,1.32,-10.18,0
2087,4,2,3.03,-5.88,0
2087,4,3,3.78,-4.18,0.44589
2087,4,4,2.97,-6.11,0
2087,4,5,1.15,-6.25,0.42879
2087,4,6,1.80,-5.82,0
2087,4,7,2.77,-5.75,0
2087,4,8,6.97,-4.85,0
2087,4,9,7.49,-2.93,0
2087,4,10,3.05,-3.52,7.31485
2087,4,11,4.20,-4.14,3.31767
2087,4,12,3.43,-6.17,20.23171
2087,4,13,2.52,-2.61,14.04091
2087,4,14,4.02,-5.58,2.51248
2087,4,15,3.27,-5.51,3.10062
2087,4,16,8.28,-4.36,0
2087,4,17,12.50,-2.48,0
2087,4,18,12.89,-0.25,0
2087,4,19,8.45,0.76,0
2087,4,20,9.20,0.58,1.91822
2087,4,21,8.89,-3.61,0
2087,4,22,6.06,-4.29,0
2087,4,23,7.65,-3.89,0
2087,4,24,8.55,-4.87,0
2087,4,25,14.89,-0.24,0
2087,4,26,14.62,0.61,0
2087,4,27,7.63,-2.06,2.10765
2087,4,28,7.28,-5.09,0
2087,4,29,9.73,-0.94,0.88684
2087,4,30,10.12,1.31,0.3017
2087,5,1,4.86,-5.64,0.99329
2087,5,2,3.68,-5.43,8.07481
2087,5,3,5.70,-5.33,1.57985
2087,5,4,5.79,-5.33,0
2087,5,5,6.10,-2.40,0
2087,5,6,7.37,-0.37,0
2087,5,7,8.80,-3.60,0
2087,5,8,9.34,-3.42,0
2087,5,9,12.69,-3.32,0
2087,5,10,16.14,1.50,0
2087,5,11,16.32,0.88,3.13671
2087,5,12,15.99,-0.72,0
2087,5,13,10.21,-4.32,0.28914
2087,5,14,5.32,-1.09,20.06888
2087,5,15,10.18,-1.67,0.85409
2087,5,16,9.21,-3.23,0
2087,5,17,10.27,-1.94,0.35082
2087,5,18,10.19,-4.53,0
2087,5,19,12.92,1.49,1.49993
2087,5,20,11.19,0.37,15.87352
2087,5,21,10.47,1.57,9.0299
2087,5,22,11.28,-1.10,1.07252
2087,5,23,10.43,-0.83,0
2087,5,24,9.00,-0.55,13.98919
2087,5,25,7.93,0.11,6.78235
2087,5,26,8.43,-2.89,0.58466
2087,5,27,8.53,-2.97,0
2087,5,28,9.21,1.10,0.78215
2087,5,29,11.64,-0.65,0
2087,5,30,11.49,0.77,0
2087,5,31,7.08,-2.05,5.81799
2087,6,1,8.27,-2.11,1.14677
2087,6,2,13.65,-1.18,0
2087,6,3,14.66,3.34,1.14572
2087,6,4,16.31,2.70,1.10593
2087,6,5,17.63,3.39,0.36534
2087,6,6,21.33,7.57,0
2087,6,7,22.43,8.77,0
2087,6,8,22.50,8.87,0
2087,6,9,21.80,7.82,1.54467
2087,6,10,15.77,4.81,1.53661
2087,6,11,14.96,1.27,0.95724
2087,6,12,10.10,2.47,1.4453
2087,6,13,10.54,-0.07,1.43975
2087,6,14,11.37,0.47,6.61536
2087,6,15,12.34,-0.29,5.34229
2087,6,16,12.55,2.32,6.81409
2087,6,17,12.53,0.69,1.1282
2087,6,18,11.35,1.29,0.46126
2087,6,19,11.55,1.95,0
2087,6,20,10.64,1.13,2.41684
2087,6,21,11.78,-0.57,0
2087,6,22,12.53,1.94,0
2087,6,23,12.57,2.88,1.71975
2087,6,24,16.50,1.55,0
2087,6,25,19.08,4.61,0
2087,6,26,19.40,8.20,0
2087,6,27,17.91,4.59,0
2087,6,28,19.71,4.59,0
2087,6,29,22.16,7.88,0
2087,6,30,25.00,11.03,0
2087,7,1,25.08,9.78,0
2087,7,2,20.86,6.64,0
2087,7,3,16.26,2.08,0
2087,7,4,16.03,0.92,0.3388
2087,7,5,18.40,3.26,0
2087,7,6,22.40,6.06,1.96661
2087,7,7,22.97,6.69,2.43633
2087,7,8,23.00,7.46,2.16416
2087,7,9,18.54,7.17,2.85953
2087,7,10,19.68,4.26,0
2087,7,11,24.71,8.10,0
2087,7,12,24.74,11.40,1.62126
2087,7,13,20.97,5.38,0
2087,7,14,19.08,3.22,0
2087,7,15,23.40,6.76,0
2087,7,16,24.67,8.41,0
2087,7,17,24.69,9.62,0.79403
2087,7,18,25.69,9.92,0
2087,7,19,25.94,11.05,0
2087,7,20,26.45,11.95,0
2087,7,21,28.93,13.91,0
2087,7,22,30.40,14.98,0
2087,7,23,30.94,15.35,0
2087,7,24,29.55,11.88,0
2087,7,25,23.77,6.46,0
2087,7,26,24.66,7.10,0
2087,7,27,25.71,7.77,0
2087,7,28,26.55,8.70,0
2087,7,29,26.90,8.59,0
2087,7,30,25.33,7.12,0
2087,7,31,22.34,4.60,0
2087,8,1,23.12,6.92,0
2087,8,2,23.19,9.35,0
2087,8,3,21.99,9.52,0.3228
2087,8,4,21.50,8.02,0
2087,8,5,23.80,9.35,0
2087,8,6,25.60,8.59,0
2087,8,7,27.10,9.52,0
2087,8,8,26.93,10.59,0
2087,8,9,22.01,5.01,0
2087,8,10,20.16,3.76,0
2087,8,11,21.86,4.17,0
2087,8,12,24.26,6.29,0
2087,8,13,26.74,9.92,0
2087,8,14,29.27,13.46,0
2087,8,15,29.67,16.49,0
2087,8,16,25.45,6.62,0
2087,8,17,21.66,5.25,0
2087,8,18,24.43,7.09,0
2087,8,19,25.04,8.62,0
2087,8,20,25.64,9.03,0
2087,8,21,25.58,8.75,0
2087,8,22,26.05,8.64,0
2087,8,23,25.84,8.23,0
2087,8,24,24.51,7.60,0
2087,8,25,24.43,8.13,0
2087,8,26,25.19,8.27,0
2087,8,27,26.68,10.31,0
2087,8,28,26.52,10.38,0
2087,8,29,23.73,5.20,0
2087,8,30,20.08,5.56,0
2087,8,31,24.17,6.75,0
2087,9,1,24.44,7.71,0
2087,9,2,20.45,5.83,0
2087,9,3,17.50,2.89,0
2087,9,4,20.62,4.86,0
2087,9,5,21.95,8.18,0
2087,9,6,24.25,9.56,0
2087,9,7,26.29,11.56,0.51595
2087,9,8,26.53,13.12,0
2087,9,9,24.06,8.54,0
2087,9,10,22.57,9.31,0
2087,9,11,20.21,3.36,1.28492
2087,9,12,15.17,0.47,0
2087,9,13,17.99,2.50,0
2087,9,14,17.72,1.91,0
2087,9,15,13.42,3.32,3.85471
2087,9,16,7.81,1.81,5.41688
2087,9,17,8.21,2.35,4.04809
2087,9,18,9.41,1.90,1.49747
2087,9,19,14.04,3.22,1.62608
2087,9,20,21.53,3.14,0
2087,9,21,21.36,6.34,0
2087,9,22,21.02,4.79,0
2087,9,23,13.31,3.93,2.99993
2087,9,24,9.82,0.99,0
2087,9,25,10.26,-0.28,0.4759
2087,9,26,10.43,-1.45,0
2087,9,27,11.43,-1.91,0
2087,9,28,11.74,-3.26,0
2087,9,29,14.41,4.44,0
2087,9,30,18.72,5.53,0
2087,10,1,19.08,4.58,0
2087,10,2,9.85,2.24,4.53926
2087,10,3,7.66,-1.31,0
2087,10,4,16.39,3.49,0
2087,10,5,17.05,4.55,0
2087,10,6,16.92,2.17,0
2087,10,7,18.35,5.45,0
2087,10,8,18.62,6.55,0
2087,10,9,16.83,4.55,0
2087,10,10,16.83,7.51,0
2087,10,11,9.90,4.10,0
2087,10,12,10.64,3.32,0
2087,10,13,9.84,3.43,0.41921
2087,10,14,6.40,4.05,15.09698
2087,10,15,9.06,1.39,0.826
2087,10,16,6.82,-2.78,0
2087,10,17,6.33,-4.47,0
2087,10,18,9.71,-3.39,0
2087,10,19,14.98,0.78,0
2087,10,20,14.98,4.61,0
2087,10,21,8.16,3.19,3.48445
2087,10,22,13.73,5.92,0
2087,10,23,13.28,6.53,0
2087,10,24,9.51,5.83,36.88355
2087,10,25,11.77,6.80,18.62591
2087,10,26,13.08,3.93,0
2087,10,27,12.38,1.69,0
2087,10,28,11.96,0.37,0
2087,10,29,12.06,3.39,0.34339
2087,10,30,6.17,3.06,8.51884
2087,10,31,7.25,-3.91,0
2087,11,1,11.63,0.28,0
2087,11,2,11.35,2.71,8.44801
2087,11,3,4.33,-5.86,0
2087,11,4,5.32,-3.14,0
2087,11,5,5.82,-1.01,0
2087,11,6,1.47,-10.60,0
2087,11,7,-0.16,-5.17,4.71348
2087,11,8,-0.34,-7.06,0.5867
2087,11,9,0.60,-4.90,15.07802
2087,11,10,1.19,-7.87,10.16163
2087,11,11,-2.26,-7.76,7.03631
2087,11,12,0.51,-8.20,3.19259
2087,11,13,0.60,-4.20,12.33694
2087,11,14,0.59,-2.79,7.63355
2087,11,15,-0.35,-2.77,25.19747
2087,11,16,3.15,-4.27,26.65259
2087,11,17,4.77,1.95,30.17953
2087,11,18,3.93,0.28,35.21845
2087,11,19,4.22,-1.15,5.47783
2087,11,20,6.42,1.08,4.10346
2087,11,21,12.42,2.61,1.75585
2087,11,22,12.79,4.20,2.40451
2087,11,23,11.60,5.12,0.27954
2087,11,24,10.87,3.09,0.77123
2087,11,25,9.46,0.31,0.28018
2087,11,26,8.05,-2.09,0
2087,11,27,6.51,-3.15,0
2087,11,28,3.30,-3.12,1.31371
2087,11,29,1.50,-3.51,2.18409
2087,11,30,-1.48,-10.84,0
2087,12,1,-2.92,-8.47,0
2087,12,2,-0.03,-5.82,7.19273
2087,12,3,1.15,-5.30,34.00215
2087,12,4,-0.01,-5.63,9.73814
2087,12,5,1.94,-7.43,29.943
2087,12,6,3.77,-1.80,18.23679
2087,12,7,3.82,0.41,23.73145
2087,12,8,1.02,-5.63,12.18718
2087,12,9,-0.37,-5.90,7.21575
2087,12,10,-1.50,-6.16,8.6062
2087,12,11,-3.22,-9.05,2.30917
2087,12,12,-3.50,-8.36,0
2087,12,13,-3.57,-8.57,0
2087,12,14,-2.25,-7.85,5.67398
2087,12,15,-1.43,-6.32,5.16355
2087,12,16,-1.42,-6.32,1.09853
2087,12,17,-2.40,-7.51,0
2087,12,18,-3.12,-9.36,4.37139
2087,12,19,-1.85,-7.44,5.87455
2087,12,20,-2.71,-8.25,3.0874
2087,12,21,-1.85,-7.72,1.1931
2087,12,22,-0.55,-14.75,34.10573
2087,12,23,1.04,-5.44,19.74956
2087,12,24,-7.48,-10.31,22.35478
2087,12,25,0.62,-4.00,14.4826
2087,12,26,-1.57,-6.52,11.011
2087,12,27,-2.98,-7.57,5.89487
2087,12,28,-3.57,-6.78,18.39345
2087,12,29,-0.88,-9.02,14.33077
2087,12,30,-1.35,-7.03,29.22867
2087,12,31,-1.24,-7.28,3.74867
2088,1,1,-2.58,-6.47,15.08386
2088,1,2,-1.69,-8.18,17.52857
2088,1,3,-1.52,-4.94,14.00534
2088,1,4,-0.56,-2.90,6.39258
2088,1,5,-1.79,-5.94,38.66195
2088,1,6,-1.79,-7.04,30.34261
2088,1,7,1.92,-11.57,49.8927
2088,1,8,1.23,-9.86,48.31892
2088,1,9,-2.09,-9.21,5.38478
2088,1,10,-2.11,-6.40,10.67928
2088,1,11,-0.50,-5.96,45.78775
2088,1,12,-0.46,-8.44,3.5462
2088,1,13,-4.66,-11.29,0
2088,1,14,-1.73,-12.49,1.57764
2088,1,15,-5.53,-8.68,5.37939
2088,1,16,-3.12,-9.27,64.16012
2088,1,17,-0.70,-5.27,12.7828
2088,1,18,-0.13,-4.79,37.95046
2088,1,19,1.76,-6.27,6.71376
2088,1,20,-2.04,-5.42,23.80212
2088,1,21,1.19,-6.30,8.2822
2088,1,22,1.32,-6.24,50.60773
2088,1,23,2.13,-1.75,37.99406
2088,1,24,2.28,-0.64,4.1383
2088,1,25,1.83,-3.36,1.39334
2088,1,26,0.19,-9.07,0
2088,1,27,-3.09,-11.34,0
2088,1,28,0.33,-8.18,0
2088,1,29,0.33,-7.24,0.42919
2088,1,30,-3.06,-10.62,0
2088,1,31,-1.51,-8.55,0.6376
2088,2,1,-1.91,-9.53,0.35536
2088,2,2,-3.79,-11.58,0
2088,2,3,-1.51,-9.77,3.31491
2088,2,4,-0.23,-8.53,6.43636
2088,2,5,-4.12,-11.81,0.33642
2088,2,6,-4.45,-12.42,0
2088,2,7,-2.88,-11.36,0.34346
2088,2,8,-1.17,-7.25,22.90972
2088,2,9,-0.11,-9.60,6.37888
2088,2,10,0.96,-4.90,9.93163
2088,2,11,3.07,-5.01,7.39381
2088,2,12,-0.01,-9.42,4.969
2088,2,13,-1.95,-13.34,0
2088,2,14,-1.75,-8.45,0.66561
2088,2,15,-1.15,-7.26,3.39137
2088,2,16,-1.32,-7.98,0
2088,2,17,-1.42,-9.58,9.76761
2088,2,18,-0.60,-7.27,7.09838
2088,2,19,-1.93,-8.81,0.94858
2088,2,20,-2.01,-8.36,10.52396
2088,2,21,-1.89,-8.68,9.41812
2088,2,22,-2.79,-8.64,1.55318
2088,2,23,-1.41,-9.00,0
2088,2,24,-1.26,-8.75,0.71536
2088,2,25,-1.32,-8.10,7.08709
2088,2,26,-1.15,-10.13,5.92016
2088,2,27,-2.70,-11.82,2.56892
2088,2,28,-2.72,-11.43,1.27933
2088,2,29,-1.75,-10.62,1.14537
2088,3,1,-0.77,-9.82,1.01141
2088,3,2,2.08,-5.08,21.48313
2088,3,3,3.21,-7.26,39.92957
2088,3,4,2.10,-3.82,11.88397
2088,3,5,1.19,-4.11,14.94218
2088,3,6,4.60,-2.35,8.91424
2088,3,7,6.41,-1.21,14.83079
2088,3,8,4.73,-3.07,11.02643
2088,3,9,1.82,-5.87,0
2088,3,10,2.02,-5.71,0
2088,3,11,8.43,-4.48,0
2088,3,12,6.92,-0.26,13.87219
2088,3,13,3.88,-2.76,16.0258
2088,3,14,6.28,-2.34,3.67531
2088,3,15,6.34,-4.72,2.40482
2088,3,16,6.79,-6.02,1.74498
2088,3,17,5.31,-4.60,2.29033
2088,3,18,5.25,-3.23,14.13006
2088,3,19,3.38,-4.07,7.56696
2088,3,20,5.83,-4.31,5.30679
2088,3,21,5.58,-3.59,0.45909
2088,3,22,5.80,-4.55,0
2088,3,23,4.87,-5.62,2.88466
2088,3,24,5.24,-5.56,2.88665
2088,3,25,6.50,-4.31,1.40652
2088,3,26,6.77,-3.04,16.42189
2088,3,27,4.83,-5.16,6.93621
2088,3,28,2.05,-6.01,5.33422
2088,3,29,5.26,-5.49,9.41737
2088,3,30,4.95,-4.30,6.08403
2088,3,31,4.78,-4.19,5.90371
2088,4,1,3.78,-5.41,3.42713
2088,4,2,2.49,-5.95,0
2088,4,3,2.20,-5.52,5.8357
2088,4,4,5.97,-3.79,2.33481
2088,4,5,6.24,-4.49,3.49297
2088,4,6,5.03,-4.85,1.84471
2088,4,7,6.22,-0.44,2.96153
2088,4,8,4.13,-5.39,9.89297
2088,4,9,5.14,-5.70,0.56459
2088,4,10,4.86,-5.49,5.17211
2088,4,11,7.53,0.81,54.62411
2088,4,12,6.31,-5.77,9.12941
2088,4,13,4.29,-5.85,0
2088,4,14,5.30,-5.99,0
2088,4,15,6.73,-5.46,2.37132
2088,4,16,7.64,-4.72,0
2088,4,17,9.84,-4.93,0
2088,4,18,11.27,-4.36,0
2088,4,19,13.25,-2.88,0
2088,4,20,14.56,-2.24,0
2088,4,21,14.64,1.20,0
2088,4,22,9.99,-0.31,0
2088,4,23,6.06,-1.32,16.78687
2088,4,24,7.19,-3.68,1.35497
2088,4,25,7.87,-3.26,0
2088,4,26,11.49,-0.35,0.29777
2088,4,27,12.51,2.88,6.26712
2088,4,28,8.29,-4.39,6.01872
2088,4,29,10.19,-4.18,0
2088,4,30,10.47,1.27,0.38673
