"Data Source: Data Downloads Tools in the Climate Toolbox (https://climatetoolbox.org/tool/data-download)"
Download Date: 10/18/2021

Product: Future Climate Projections (Daily) - MACAv2-METDATA(https://climate.northwestknowledge.net/MACA/) 
"Location (Lat/Lon of 4-km Grid Cell Center): 47.4794 North,-120.9806 East" 
Variable List: 
tasmax: Max Daily Temperature from bcc-csm1-1 (China) RCP 8.5 (2006-2099)
tasmin: Min Daily Temperature from bcc-csm1-1 (China) RCP 8.5 (2006-2099)
pr: Precipitation from bcc-csm1-1 (China) RCP 8.5 (2006-2099)
********************************************************
Year,Month,Day,tasmax-bcc-csm1-1(degC),tasmin-bcc-csm1-1(degC),pr-bcc-csm1-1(mm)
2025,11,26,-8.90,-22.94,0
2025,11,27,-7.22,-15.30,2.75009
2025,11,28,-3.88,-10.63,0.70685
2025,11,29,-3.58,-10.91,2.70949
2025,11,30,-3.88,-10.36,0
2025,12,1,-3.95,-11.18,13.80829
2025,12,2,-0.21,-3.05,12.87856
2025,12,3,-0.46,-3.83,26.67305
2025,12,4,1.23,-2.53,9.85067
2025,12,5,0.94,-2.95,8.64336
2025,12,6,0.81,-3.05,5.54622
2025,12,7,1.16,-3.32,26.98069
2025,12,8,1.10,-2.83,18.81227
2025,12,9,1.54,-3.86,17.2962
2025,12,10,0.57,-3.83,4.96755
2025,12,11,0.61,-3.66,10.46428
2025,12,12,1.25,-5.40,0.37748
2025,12,13,-1.41,-6.55,1.17237
2025,12,14,-0.78,-5.27,0.99662
2025,12,15,-0.82,-5.03,0
2025,12,16,-1.05,-5.68,0
2025,12,17,-1.25,-6.90,0.30794
2025,12,18,-0.52,-5.80,0
2025,12,19,0.03,-6.37,0
2025,12,20,1.48,-6.31,0
2025,12,21,0.74,-6.23,0
2025,12,22,2.02,-6.57,0
2025,12,23,1.72,-6.94,0
2025,12,24,0.71,-5.80,6.38548
2025,12,25,1.35,-2.40,18.36607
2025,12,26,1.64,-3.78,14.87654
2025,12,27,-0.90,-5.68,24.07043
2025,12,28,0.01,-5.70,10.42741
2025,12,29,0.47,-4.91,24.02834
2025,12,30,2.30,-1.52,32.2974
2025,12,31,4.03,-0.49,54.31628
2026,1,1,2.39,-3.63,14.08983
2026,1,2,0.69,-3.65,34.86355
2026,1,3,2.03,-2.66,40.18793
2026,1,4,3.25,-1.45,40.92139
2026,1,5,4.65,-1.92,14.23528
2026,1,6,4.50,-1.12,10.97453
2026,1,7,2.43,-1.59,25.70285
2026,1,8,3.70,-2.64,3.24306
2026,1,9,1.38,-2.64,0
2026,1,10,1.59,-2.60,0
2026,1,11,1.95,-2.80,1.67594
2026,1,12,2.14,-1.84,3.60761
2026,1,13,1.56,-2.14,14.04536
2026,1,14,2.54,-2.15,1.82657
2026,1,15,0.68,-3.72,10.31652
2026,1,16,1.45,-1.96,0.29151
2026,1,17,0.96,-3.06,2.20804
2026,1,18,-0.31,-4.11,4.50649
2026,1,19,0.73,-3.19,13.51904
2026,1,20,-1.75,-6.73,15.31039
2026,1,21,1.07,-4.11,11.83529
2026,1,22,1.56,-5.33,28.73762
2026,1,23,2.42,-3.48,22.53871
2026,1,24,1.48,-4.42,23.48928
2026,1,25,2.89,-1.32,35.47127
2026,1,26,1.92,-4.78,20.4754
2026,1,27,4.39,-4.12,29.25392
2026,1,28,4.97,0.56,54.11279
2026,1,29,5.36,-3.89,18.67864
2026,1,30,0.50,-3.21,8.73772
2026,1,31,1.75,-3.61,0.3651
2026,2,1,1.56,-5.27,0
2026,2,2,1.52,-5.43,0
2026,2,3,2.74,-5.05,0
2026,2,4,4.82,-5.24,0
2026,2,5,3.32,-1.73,12.58569
2026,2,6,5.00,0.32,5.58295
2026,2,7,5.32,-2.43,3.68259
2026,2,8,2.84,-2.06,3.62904
2026,2,9,4.29,-2.47,9.02992
2026,2,10,3.21,-3.43,2.96836
2026,2,11,2.13,-3.21,6.06675
2026,2,12,2.63,-3.71,28.10511
2026,2,13,2.64,-4.03,21.79873
2026,2,14,-0.28,-8.79,0
2026,2,15,0.18,-6.15,0
2026,2,16,3.03,-5.87,0
2026,2,17,5.05,-4.97,0
2026,2,18,9.73,-5.29,0
2026,2,19,10.69,-5.70,0
2026,2,20,10.52,-5.45,0
2026,2,21,10.17,-3.09,6.78195
2026,2,22,4.58,-1.03,5.22523
2026,2,23,6.90,-3.28,0
2026,2,24,10.16,-3.94,0.30638
2026,2,25,13.26,-2.35,0
2026,2,26,13.30,-2.54,0
2026,2,27,11.83,-1.33,0
2026,2,28,10.91,-0.44,2.43894
2026,3,1,10.31,1.38,7.16039
2026,3,2,11.19,3.13,1.80552
2026,3,3,10.85,3.15,4.73065
2026,3,4,9.97,1.22,4.21968
2026,3,5,9.06,0.02,4.06947
2026,3,6,6.84,-1.68,6.85758
2026,3,7,7.15,-3.72,0.45783
2026,3,8,6.50,-3.61,0.36285
2026,3,9,6.38,-3.95,0
2026,3,10,6.92,-4.32,0
2026,3,11,8.65,-3.69,0
2026,3,12,8.66,-3.47,0.44366
2026,3,13,5.33,-2.27,0
2026,3,14,4.60,-2.54,9.35677
2026,3,15,5.13,-2.94,9.20591
2026,3,16,8.63,-2.58,0.34038
2026,3,17,8.19,-3.95,0
2026,3,18,5.40,-4.34,9.43026
2026,3,19,2.54,-5.19,8.7937
2026,3,20,2.12,-5.58,9.35538
2026,3,21,2.23,-3.51,20.16839
2026,3,22,3.25,-4.10,2.49572
2026,3,23,7.24,-4.94,27.67249
2026,3,24,6.40,-3.58,16.88695
2026,3,25,2.79,-5.87,0
2026,3,26,0.83,-4.37,0.32298
2026,3,27,1.15,-4.80,0
2026,3,28,1.23,-5.09,0
2026,3,29,2.51,-4.37,0
2026,3,30,3.92,-5.09,0
2026,3,31,3.68,-5.07,0
2026,4,1,6.85,-4.97,0
2026,4,2,9.11,-4.33,0
2026,4,3,9.44,-4.92,0
2026,4,4,6.74,-6.06,0
2026,4,5,7.33,-5.29,5.00857
2026,4,6,8.03,-1.35,12.6391
2026,4,7,10.60,3.28,23.41925
2026,4,8,9.56,1.67,3.38828
2026,4,9,10.21,-6.59,0
2026,4,10,10.01,-3.64,0
2026,4,11,7.94,-4.63,0
2026,4,12,7.64,-4.21,2.89758
2026,4,13,4.36,-1.51,4.67061
2026,4,14,7.16,-2.34,19.88708
2026,4,15,8.06,-4.71,1.74323
2026,4,16,7.07,-7.76,0
2026,4,17,8.49,-0.84,0.63143
2026,4,18,14.47,-4.26,0
2026,4,19,19.37,3.42,0
2026,4,20,19.35,4.54,0.73531
2026,4,21,10.13,0.69,4.50378
2026,4,22,7.76,-0.85,1.30578
2026,4,23,6.00,-1.78,3.32302
2026,4,24,6.50,-2.41,2.60282
2026,4,25,7.67,-3.20,0.32935
2026,4,26,5.65,-2.29,0.74259
2026,4,27,5.16,-2.07,0
2026,4,28,8.75,-0.33,0
2026,4,29,14.25,-2.20,0.71933
2026,4,30,15.45,-0.67,0
2026,5,1,12.40,2.03,0
2026,5,2,9.87,-3.32,0
2026,5,3,8.46,-7.55,0
2026,5,4,9.35,-4.21,3.28449
2026,5,5,8.06,-1.76,9.85451
2026,5,6,10.13,-3.62,13.5799
2026,5,7,4.92,-4.88,3.50035
2026,5,8,7.20,-4.76,0.77236
2026,5,9,7.24,-4.17,0.84568
2026,5,10,3.20,-3.99,5.46024
2026,5,11,4.37,-0.39,0.63427
2026,5,12,7.46,-1.78,0
2026,5,13,7.98,-2.39,0.39431
2026,5,14,8.31,-1.81,0.51937
2026,5,15,9.76,-4.31,0.39143
2026,5,16,12.46,-4.48,0.28205
2026,5,17,12.40,-1.48,0
2026,5,18,13.21,-1.06,0
2026,5,19,13.59,-1.70,2.87833
2026,5,20,13.78,-1.74,0
2026,5,21,12.38,0.54,8.30338
2026,5,22,7.98,1.73,3.90473
2026,5,23,9.27,0.60,2.96445
2026,5,24,9.20,0.51,3.58825
2026,5,25,8.86,2.22,4.71298
2026,5,26,8.28,2.22,15.22759
2026,5,27,10.92,2.14,4.25518
2026,5,28,13.73,2.70,0
2026,5,29,16.00,3.09,0
2026,5,30,16.30,7.73,0
2026,5,31,12.83,1.38,0.36346
2026,6,1,12.30,2.16,0.46763
2026,6,2,12.67,4.94,4.39706
2026,6,3,11.70,2.94,0.67189
2026,6,4,12.61,-0.37,0.96178
2026,6,5,14.85,0.76,0
2026,6,6,16.18,2.74,0
2026,6,7,19.12,3.75,0
2026,6,8,22.78,8.27,0
2026,6,9,22.58,8.29,0.37656
2026,6,10,21.38,9.06,6.83579
2026,6,11,17.47,3.46,0
2026,6,12,18.27,1.54,0.39942
2026,6,13,18.66,2.74,0
2026,6,14,18.68,3.29,0
2026,6,15,18.56,1.99,0
2026,6,16,19.73,3.55,0
2026,6,17,21.51,7.22,0
2026,6,18,22.01,7.24,0
2026,6,19,21.77,7.33,0
2026,6,20,21.22,4.22,0
2026,6,21,17.84,4.96,1.3523
2026,6,22,12.73,5.67,3.45689
2026,6,23,15.68,3.56,0.31771
2026,6,24,19.03,1.58,0
2026,6,25,21.27,4.06,0
2026,6,26,25.55,8.69,0.29372
2026,6,27,26.85,14.45,0
2026,6,28,27.63,15.72,0
2026,6,29,27.65,14.69,0.92606
2026,6,30,28.91,16.92,3.85908
2026,7,1,22.60,12.03,3.97615
2026,7,2,19.09,4.90,0
2026,7,3,21.57,5.48,0
2026,7,4,22.05,8.86,1.40626
2026,7,5,20.90,10.73,2.62145
2026,7,6,22.26,12.95,0
2026,7,7,24.37,11.57,0.28374
2026,7,8,24.90,10.66,0
2026,7,9,24.84,10.49,0.85726
2026,7,10,23.80,11.86,3.37677
2026,7,11,21.70,11.23,0.50703
2026,7,12,21.73,10.66,0.47125
2026,7,13,21.33,7.97,1.74779
2026,7,14,21.60,9.39,1.33451
2026,7,15,22.70,10.64,3.68319
2026,7,16,22.82,10.47,3.47346
2026,7,17,24.48,11.73,1.01762
2026,7,18,24.58,11.91,1.89022
2026,7,19,25.37,9.71,0.29153
2026,7,20,27.08,10.07,0
2026,7,21,27.95,11.36,0
2026,7,22,28.08,11.59,0
2026,7,23,26.24,9.70,0
2026,7,24,25.10,9.04,0
2026,7,25,23.45,7.36,0
2026,7,26,25.96,8.29,0
2026,7,27,25.96,10.44,0
2026,7,28,23.83,6.61,0
2026,7,29,15.55,5.79,0
2026,7,30,18.72,2.52,0
2026,7,31,22.40,5.16,0
2026,8,1,23.22,5.21,0
2026,8,2,23.63,7.38,0
2026,8,3,23.54,7.93,0
2026,8,4,23.24,9.45,0
2026,8,5,22.77,7.06,1.01292
2026,8,6,23.69,7.13,0
2026,8,7,24.48,7.79,0
2026,8,8,26.80,11.80,0
2026,8,9,27.58,12.50,0
2026,8,10,27.94,9.90,0
2026,8,11,27.40,9.51,0
2026,8,12,26.67,9.55,0
2026,8,13,24.14,8.64,1.90595
2026,8,14,24.09,8.30,0
2026,8,15,25.07,10.19,0
2026,8,16,24.77,10.67,0
2026,8,17,24.30,9.76,0
2026,8,18,23.78,8.31,0.30247
2026,8,19,21.77,7.56,0
2026,8,20,21.87,7.98,0
2026,8,21,22.06,6.71,0
2026,8,22,21.61,7.54,0
2026,8,23,24.07,9.48,0
2026,8,24,25.25,11.45,0
2026,8,25,26.42,13.54,0
2026,8,26,27.56,12.64,0
2026,8,27,27.59,9.94,0
2026,8,28,21.70,8.23,0
2026,8,29,19.24,5.03,0
2026,8,30,23.06,5.79,0
2026,8,31,26.61,11.26,0
2026,9,1,26.00,8.42,0
2026,9,2,19.68,6.65,0
2026,9,3,23.79,8.64,0
2026,9,4,25.33,8.11,0
2026,9,5,25.58,8.98,0
2026,9,6,20.52,7.73,0
2026,9,7,23.72,7.98,0
2026,9,8,23.32,5.34,0
2026,9,9,19.36,8.20,6.21903
2026,9,10,15.01,2.87,0.63529
2026,9,11,18.29,2.75,0
2026,9,12,24.84,9.54,0
2026,9,13,25.89,9.94,0
2026,9,14,25.90,10.08,0
2026,9,15,20.29,2.61,0
2026,9,16,19.31,-0.19,0
2026,9,17,18.95,2.60,0
2026,9,18,11.97,1.20,2.73756
2026,9,19,7.48,-0.73,0
2026,9,20,9.25,-3.33,0
2026,9,21,11.34,-4.29,0
2026,9,22,11.58,2.14,5.90217
2026,9,23,8.96,3.60,2.82516
2026,9,24,13.80,4.94,0
2026,9,25,16.16,5.44,0
2026,9,26,16.44,6.73,0
2026,9,27,13.98,4.14,0
2026,9,28,14.07,5.56,4.89992
2026,9,29,14.77,-1.27,0.61953
2026,9,30,19.37,2.50,0
2026,10,1,19.21,0.04,0
2026,10,2,16.58,3.00,0
2026,10,3,21.08,5.27,0
2026,10,4,20.71,8.67,0
2026,10,5,21.13,7.45,0
2026,10,6,20.48,4.20,0
2026,10,7,20.25,3.83,0
2026,10,8,21.56,5.79,0
2026,10,9,21.64,4.88,0
2026,10,10,21.10,3.75,0
2026,10,11,20.49,3.85,0
2026,10,12,21.73,3.87,0
2026,10,13,20.25,4.77,0
2026,10,14,19.14,3.87,0
2026,10,15,6.27,0.53,8.43638
2026,10,16,7.66,2.95,16.10777
2026,10,17,8.51,3.15,40.19534
2026,10,18,8.68,4.93,29.59179
2026,10,19,8.92,3.37,7.75713
2026,10,20,10.78,4.84,11.09376
2026,10,21,10.97,2.74,9.22748
2026,10,22,7.10,-1.92,0
2026,10,23,7.66,1.70,24.06685
2026,10,24,8.80,0.73,4.90292
2026,10,25,9.17,2.65,8.66767
2026,10,26,11.32,5.08,0
2026,10,27,12.33,3.14,0
2026,10,28,12.20,4.16,0
2026,10,29,9.73,6.15,12.25025
2026,10,30,7.42,1.77,22.63504
2026,10,31,5.53,-2.12,6.19433
2026,11,1,7.60,1.32,5.95998
2026,11,2,9.25,0.68,0
2026,11,3,9.20,2.45,6.15661
